ParkName,UnitCode,FieldName,FieldCode,Formula,IsInSTATS
Big Bend NP,BIBE,F201,Monthly Total Traffic 5602 (Maverick) Lane 1,NULL,1
Big Bend NP,BIBE,F202,Days in Service 5602 (Maverick) Lane 1,NULL,1
Big Bend NP,BIBE,F203,ADT 5602 (Maverick) Lane 1,NULL,1
Big Bend NP,BIBE,F100,Days in Month,"IIF(RM EQ 4 OR RM EQ 6 OR RM EQ 9 OR RM EQ 11,30,IIF(RM EQ 2,28,31))",1
Big Bend NP,BIBE,F104,Historic ADT 5601 (Persimmon Gap) Lane 2,"IIF(RM EQ 1,139,IIF(RM EQ 2,201,IIF(RM EQ 3,334,IIF(RM EQ 4,218,IIF(RM EQ 5,165,IIF(RM EQ 6,104,IIF(RM EQ 7,95,IIF(RM EQ 8,80,IIF(RM EQ 9,94,IIF(RM EQ 10,160,IIF(RM EQ 11,210,187)))))))))))",1
Ross Lake NRA,ROLA,F20A,Upper Goodell Group Overnights,"IIF(RY GTE 2022,F20R+F21R,F83+F84)",1
Ross Lake NRA,ROLA,F22A,Lower Goodell Group Overnights,"IIF(RY GTE 2022,F22R+F23R,F85+F86)",1
Ross Lake NRA,ROLA,F18A,Goodell Creek Tent Overnights,F18R+F18*PPVM,1
Ross Lake NRA,ROLA,F14A,Newhalem Creek Tent Overnights,F24R+F24*PPVM,1
Ross Lake NRA,ROLA,F26AB,Gorge Lake Tent Overnights,F26R+F26*PPVM,1
Ross Lake NRA,ROLA,F26B,North Colonial Creek Tent Overnights,F26AR+F26A*PPVM,1
Ross Lake NRA,ROLA,F28B,South Colonial Creek Tent Overnights,F28AR+F28A*PPVM,1
Ross Lake NRA,ROLA,F19A,Goodell Creek RV Overnights,F19R+F19*PPVM,1
Ross Lake NRA,ROLA,F25A,Newhalem Creek RV Overnights,F25R+F25*PPVM,1
Ross Lake NRA,ROLA,F27AB,Gorge Lake RV Overnights,F27R+F27*PPVM,1
Ross Lake NRA,ROLA,F27B,North Colonial Creek RV Overnights,F27AR+F27A*PPVM,1
Ross Lake NRA,ROLA,F29B,South Colonial Creek RV Overnights,F29AR+F29A*PPVM,1
Hawaii Volcanoes NP,HAVO,F5VH,Vehicle Visitor Hours,(F5V-F9)*LOSRC,1
Big Bend NP,BIBE,F105,Estimated Traffic 5601 (Persimmon Gap) Lane 2,"IIF(F102 LT F100 AND F102 GTE 14,F101+(F100-F102)*F103,IIF(F102 LT F100 AND F102 LT 14,F101+(F100-F102)*F104,F101))",1
Big Bend NP,BIBE,F204,Historic ADT 5602 (Maverick) Lane 1,"IIF(RM EQ 1,222,IIF(RM EQ 2,318,IIF(RM EQ 3,516,IIF(RM EQ 4,338,IIF(RM EQ 5,231,IIF(RM EQ 6,156,IIF(RM EQ 7,140,IIF(RM EQ 8,114,IIF(RM EQ 9,154,IIF(RM EQ 10,260,IIF(RM EQ 11,343,298)))))))))))",1
Big Bend NP,BIBE,F205,Estimated Traffic 5602 (Maverick) Lane 1,"IIF(F202 LT F100 AND F202 GTE 14,F201+(F100-F202)*F203,IIF(F202 LT F100 AND F202 LT 14,F201+(F100-F202)*F204,F201))",1
Big Bend NP,BIBE,F70A,Recreation Visits 2022+,(F105A+F205A-F6-F8)*PPV+F7+F9,1
Big Bend NP,BIBE,F4T,Persimmon Gap Traffic Count,"IIF(RY GTE 2022,F105,F5)",0
Big Bend NP,BIBE,F5T,Maverick Traffic Count,"IIF(RY GTE 2022,F205,F4)",0
Springfield Armory NHS,SPAR,EXPM,Expansion Multiplier Visits,1.1,1
Springfield Armory NHS,SPAR,LOS,Length of Stay,2,1
Springfield Armory NHS,SPAR,F4,Crafts / Games Programs,NULL,0
Springfield Armory NHS,SPAR,F4A,Crafts / Games Participation,NULL,0
Amistad NRA,AMIS,F52,Researchers in park,NULL,1
Amistad NRA,AMIS,LOSNRD,Length of stay for researchers in the park for day use,8,1
Amistad NRA,AMIS,LOSNROS,Length of stay for researcher overnights,16,1
Grand Teton NP,GRTE,F12A,Tent Overnight Stays at Lizard Creek CG,NULL,1
Grand Teton NP,GRTE,F14A,Tent Overnight Stays at Signal Mountain CG,NULL,1
Grand Teton NP,GRTE,F18A,Tent Overnight Stays at Colter Bay CG,NULL,1
Grand Teton NP,GRTE,F51A,Tent Overnight Stays at Gros Ventre CG,NULL,1
Grand Teton NP,GRTE,F54A,Tent Overnight Stays at Jenny Lake CG,NULL,1
Grand Teton NP,GRTE,F15A,RV Overnight Stays at Signal Mountain CG,NULL,1
Grand Teton NP,GRTE,F19A,RV Overnight Stays at Colter Bay CG,NULL,1
Grand Teton NP,GRTE,F52A,RV Overnight Stays at Gros Ventre CG,NULL,1
Big Bend NP,BIBE,NREPPG,Non-Reportable Vehicles Persimmon Gap,155,1
Hawaii Volcanoes NP,HAVO,F5A,Monthly Total Daily Traffic 3701 Lanes 1 & 2,NULL,1
Hawaii Volcanoes NP,HAVO,F5B,Days in Service 3701 Lanes 1 & 2,NULL,1
Hawaii Volcanoes NP,HAVO,F5C,Average Daily Traffic ADT 3701 Lanes 1 & 2,NULL,1
Hawaii Volcanoes NP,HAVO,F5D,Employee Vehicles 3701 Lanes 1 & 2,NULL,1
Hawaii Volcanoes NP,HAVO,F5E,Park Business Vehicles 3701 Lanes 1 & 2,NULL,1
Hawaii Volcanoes NP,HAVO,F5G,Historic ADT 3701 Lanes 1 & 2,"IIF(RM EQ 1, 2180, IIF(RM EQ 2, 2144, IIF(RM EQ 3, 2114, IIF(RM EQ 4, 2017, IIF(RM EQ 5, 1776, IIF(RM EQ 6, 2031, IIF(RM EQ 7, 1016, IIF(RM EQ 8, 2329, IIF(RM EQ 9, 1497, IIF(RM EQ 10, 1735, IIF(RM EQ 11, 1732, 2001)))))))))))",1
Hawaii Volcanoes NP,HAVO,F5I,Est Same Day Return Vehicles 3701 Lanes 1 & 2,"IIF(RM EQ 1, 1070, IIF(RM EQ 2, 1150, IIF(RM EQ 3, 1330, IIF(RM EQ 4, 1200, IIF(RM EQ 5, 920, IIF(RM EQ 6, 1040, IIF(RM EQ 7, 1080, IIF(RM EQ 8, 1070, IIF(RM EQ 9, 660, IIF(RM EQ 10, 1070, IIF(RM EQ 11, 1000, 1090)))))))))))",1
Chiricahua NM,CHIR,EXPM,After Hours Visitor Multiplier,0.15,1
Chiricahua NM,CHIR,LOSD,Length of Stay Day,2.5,1
Chiricahua NM,CHIR,LOSON,Length of Stay Overnight,16,1
Chiricahua NM,CHIR,NREST,Non-Recreation Estimate,300,1
Chiricahua NM,CHIR,LOSNR,Length of Stay Non-Rec,0.333,1
Grand Teton NP,GRTE,F13A,RV Overnight Stays at Lizard Creek CG,NULL,1
Grand Teton NP,GRTE,F61,Colter Bay Winter Camp Tent Overnight Stays,NULL,1
Grand Teton NP,GRTE,F62,Colter Bay Winter Camp RV Overnight Stays,NULL,1
Grand Teton NP,GRTE,F18B,Tent Overnight Stays Lizard Creek CG,"IIF(RY GTE 2022,F18A,F18*PPSITE)",0
Grand Teton NP,GRTE,F12B,Tent Overnight Stays Signal Mountain CG,"IIF(RY GTE 2022,F12A,F12*PPSITE)",0
Grand Teton NP,GRTE,F14B,Tent Overnight Stays Signal Mountain CG,"IIF(RY GTE 2022,F14A,F14*PPSITE)",0
Grand Teton NP,GRTE,F51B,Tent Overnight Stays Gros Ventre CG,"IIF(RY GTE 2022,F51A,F51*PPSITE)",0
Grand Teton NP,GRTE,F54B,Tent Overnight Stays Jenny Lake CG,"IIF(RY GTE 2022,F54A,F54*PPSITE)",0
Grand Teton NP,GRTE,F13B,RV Overnight Stays Lizard Creek CG,"IIF(RY GTE 2022,F13A,F13*PPSITE)",0
Grand Teton NP,GRTE,F15B,RV Overnight Stays Signal Mountain CG,"IIF(RY GTE 2022,F15A,F15*PPSITE)",0
Grand Teton NP,GRTE,F19B,RV Overnight Stays Colter Bay CG,"IIF(RY GTE 2022,F19A,F19*PPSITE)",0
Grand Teton NP,GRTE,F52B,RV Overnight Stays Gros Ventre CG,"IIF(RY GTE 2022,F52A,F52*PPSITE)",0
Amistad NRA,AMIS,NREPS406,Non-reportable vehicles at Spur 406,15,1
Amistad NRA,AMIS,NREPPR,Non-reportable vehicles at Pecos River,100,1
Amistad NRA,AMIS,NREPGL,Non-reportable vehicles at Governors Landing,60,1
Amistad NRA,AMIS,NREPAFM,Non-reportable vehicles at US Airforce Marina,65,1
Amistad NRA,AMIS,NREPDE,Non-reportable vehicles at Diablo East,160,1
Amistad NRA,AMIS,NREPBBP,Non-reportable vehicles at Black Brush Point,20,1
Amistad NRA,AMIS,NREPSP,Non-reportable vehicles at San Pedro,60,1
Amistad NRA,AMIS,NREP277N,Non-reportable vehicles at Old 277 North,30,1
Amistad NRA,AMIS,NREPRC,Non-reportable vehicles at Rough Canyon Road,110,1
Amistad NRA,AMIS,NREPS454,Non-reportable vehicles at Spur 454,30,1
Amistad NRA,AMIS,REC2003,Recreation Visits from 2003 to 2021,F32+F33+F34+F35+F36+F37+F38+F39+F40+F41+F42+F43+F44+F21A+F20A,0
Amistad NRA,AMIS,RECOLD,Recreation Visits prior to 2003,F32+F33+F34+F35+F36+F37+F38+F39+F40+F41+F42+F43+F44,0
Amistad NRA,AMIS,PPV,Persons per vehicle multiplier,3.6,1
Amistad NRA,AMIS,NREP277S,Non-reportable vehicles at Old 277 South,40,0
Amistad NRA,AMIS,NREPSB,Non-reportable vehicle at Swim Beach,20,1
Amistad NRA,AMIS,REC2022,Recreation Visits from 2022 to present,F32+F33+F34+F35+F20A+F36+F38+F39+F41+F43+F44+F21A,1
Amistad NRA,AMIS,LOSON,Length of stay for overnights,12,1
Amistad NRA,AMIS,LOSDAY,Length of stay for day users,7.3,1
Big Bend NP,BIBE,NRECPG,Non-Recreation Vehicles Persimmon Gap,70,1
Big Bend NP,BIBE,NREPMV,Non-Reportable Vehicles Maverick,200,1
Big Bend NP,BIBE,NRECMV,Non-Recreation Vehicles Maverick,155,1
Big Bend NP,BIBE,F105A,Adjusted Traffic Persimmon Gap,"IIF(F105 LT 2*(NREPPG+NRECPG),F105-(F105/2),F105-NREPPG-NRECPG)",1
Hawaii Volcanoes NP,HAVO,F5J,Traffic Count Station 3701,"IIF(F5B LT F100 AND F5B GT 13, F5A+(F100-F5B)*F5C, IIF(F5B LT F100 AND F5B LT 14, F5A+(F100-F5B)*F5G, F5A))",1
Hawaii Volcanoes NP,HAVO,F5V,Visits 3701 Lanes 1 & 2,"IIF(F5J LT 2*F5I, F5J-(F5J/2)-F5E-F5D-F8, F5J-NREP-F5E-F8)*PPV1+F9",1
Congaree NP,CONG,F2R,Backcountry Overnight Stays (River),NULL,1
Congaree NP,CONG,F2C,Backcountry Overnight Stays (Creek),NULL,1
Congaree NP,CONG,F25,Longleaf Overnight Stays (Standard Sites),NULL,1
Congaree NP,CONG,F26,Bluff Overnight Stays,NULL,1
Congaree NP,CONG,TT,NPS Campground Tent Overnight Stays,F25+F26,1
Congaree NP,CONG,TTSC,NPS CG Tent Overnights South Carolina,TT,1
Hawaii Volcanoes NP,HAVO,F5Z,Entrance lane visits (for reports),"IIF(RY GTE 2022, F5V, F52+F53)",0
Big Bend NP,BIBE,F205A,Adjusted Traffic Maverick,"IIF(F205 LT 2*(NREPMV+NRECMV),F205-(F205/2),F205-NREPMV-NRECMV)",1
Isle Royale NP,ISRO,F4A,Ranger III Staff Family,NULL,1
Isle Royale NP,ISRO,LOSHQ,Length of Stay HQ,"IIF(RY GTE 2024,0.333,1)",1
Bandelier NM,BAND,F36,Visitors at the Visitor Center who have not been counted elsewhere (mostly used November-April),NULL,1
Congaree NP,CONG,F100,Otherwise Missed Visits,(F9+F12+F13)*(EXPM-1),0
Tuskegee Airmen NHS,TUAI,LOS,Length of Stay,1.5,1
Hot Springs NP,HOSP,REC2022,Recreation visits from 2022 onward,F7A+F100+F101+F102+F103+F104+F105,0
Hot Springs NP,HOSP,REC2020,Recreation Visits from 2020-2021,F200,0
Hot Springs NP,HOSP,RECOLD,Recreation Visits prior to 2011,F20+F22+F26+F34+F36+F40+F18+F19,0
Castle Clinton NM,CACL,LOSSE,Length of Stay Special Events,1,1
Castle Clinton NM,CACL,LOSCO,Length of Stay Concerts,4,1
Castle Clinton NM,CACL,LOSLV,Length of Stay Lunchtime Visits,0.5,1
Castle Clinton NM,CACL,LOSFE,Length of Stay Ferries,0.5,1
Castle Clinton NM,CACL,LOSM,Length of Stay Meeting Visits,1,1
Castle Clinton NM,CACL,LOSOE,Length of Stay Outside Event Visitors,2,1
Castle Clinton NM,CACL,LOSPE,Length of Stay Production Events,4,1
Castle Clinton NM,CACL,LOSD,Length of Stay Delivery Visits,0.2,1
City of Rocks NRES,CIRO,PPV,Persons Per Vehicle Mulitplier,2.8,1
City of Rocks NRES,CIRO,LOSN,Length of Stay Overnight,23,1
City of Rocks NRES,CIRO,LOSD,Length of Stay Day Use,3.5,1
Golden Gate NRA,GOGA,NREPTV,Non-Reportable Vehicles Tennessee Valley,614,1
Golden Gate NRA,GOGA,LOSTV,Length of Stay Tennessee Valley,3,1
Golden Gate NRA,GOGA,LOSMB,Length of Stay Muir Beach,4,1
Golden Gate NRA,GOGA,LOSMBO,Length of Stay Muir Beach Overlook,0.5,1
Golden Gate NRA,GOGA,LOSBR,Length of Stay Bolinas Ridge,0.75,1
Golden Gate NRA,GOGA,LOSCPR,Length of Stay Cavallo Point Restaurant,2,0
Golden Gate NRA,GOGA,F39,Lower Fort Mason Vehicles,"IIF(RY GTE 2018,F5,F39A)",1
Golden Gate NRA,GOGA,F47,Fort Scott Vehicles,"IIF(RY GTE 2018,F8,F47A)",1
Golden Gate NRA,GOGA,F50,Baker Beach Vehicles,"IIF(RY GTE 2018,F8A,F50A)",1
Golden Gate NRA,GOGA,F53,Merrie Way Vehicles,"IIF(RY GTE 2018,F9,F53A)",1
Golden Gate NRA,GOGA,F59,Navy Memorial Vehicles,"IIF(RY GTE 2018,F11,F59A)",1
Golden Gate NRA,GOGA,F62,Ocean Beach Vehicles,"IIF(RY GTE 2018,F12+F13+F14+F15,F62B)",1
Golden Gate NRA,GOGA,F67,Fort Funston Vehicles,"IIF(RY GTE 2018,F17,F67A)",1
Golden Gate NRA,GOGA,F70,East Fort Baker Vehicles,"IIF(RY GTE 2018,F18+F19+F20,F70A)",1
Golden Gate NRA,GOGA,F73,Rodeo Valley Vehicles,"IIF(RY GTE 2018,F21+F22,F73A)",1
Golden Gate NRA,GOGA,F76,Stinson Beach Vehicles,"IIF(RY GTE 2018,F21A,F76A)",1
Golden Gate NRA,GOGA,F79,Tennessee Valley Vehicles,"IIF(RY GTE 2018,F23,F79A)",1
Golden Gate NRA,GOGA,F82,Muir Beach Vehicles,"IIF(RY GTE 2018,F24,F82A)",1
Golden Gate NRA,GOGA,F85,Muir Beach Overlook Vehicles,"IIF(RY GTE 2018,F25,F85A)",1
Golden Gate NRA,GOGA,F88,Bolinas Ridge Vehicles,"IIF(RY GTE 2018,F26,F88A)",1
San Francisco Maritime NHP,SAFR,LOSHSP,Length of Stay Hyde Street Pier,1,1
San Francisco Maritime NHP,SAFR,LOSBOAT,Length of Stay Boat Overnights,18,1
San Francisco Maritime NHP,SAFR,LOSMM,Length of Stay Maritime Museum,1,1
San Francisco Maritime NHP,SAFR,LOSAP,Length of Stay Aquatic Park,1,1
San Francisco Maritime NHP,SAFR,LOSCS,Length of Stay Chantey Sing,"IIF(RY GTE 2020,3,4)",1
San Francisco Maritime NHP,SAFR,LOSML,Length of Stay Maritime Library,1,1
Adams NHP,ADAM,F71,LIBRARY TALK WEEK 1,NULL,0
Adams NHP,ADAM,F72,LIBRARY TALK WEEK 2,NULL,0
Adams NHP,ADAM,F73,LIBRARY TALK WEEK 3,NULL,0
Adams NHP,ADAM,F74,LIBRARY TALK WEEK 4,NULL,0
Adams NHP,ADAM,F75,LIBRARY TALK WEEK 5,NULL,0
Adams NHP,ADAM,F76,Total Library Talk Visitors,F71+F72+F73+F74+F75,0
Herbert Hoover NHS,HEHO,F25,Visitors to the Birthplace Cottage,(1.38*F7)-10.95,0
Timpanogos Cave NM,TICA,F65,Trail Count at Picnic Area,NULL,1
Timpanogos Cave NM,TICA,F70,Adjusted Trail Count at the Picnic Area,"IIF(RY GTE 2018,F65,F65/2)",1
Timpanogos Cave NM,TICA,LOSPICNIC,Length of Stay at the Picnic Area,1,1
Assateague Island NS,ASIS,F200,Horse Camper Overnights,NULL,1
Assateague Island NS,ASIS,NRECMD,Non-Recreation Vehicles MD District,150,1
Assateague Island NS,ASIS,NREPMDSUM,Non-Reportable Vehicles MD May-Sep,2160,1
Assateague Island NS,ASIS,NREPMDWIN,Non-Reportable Vehicles MD Oct-Apr,570,1
Assateague Island NS,ASIS,NREPMD,Non-Reportable Vehicles MD,"IIF(RM GTE 5 AND RM LTE 9,NREPMDSUM,NREPMDWIN)",1
Assateague Island NS,ASIS,NRECVA,Non-Recreation Vehicles VA District,150,1
Assateague Island NS,ASIS,NREPVASUM,Non-Reportable Vehicles VA May-Aug,2000,1
Assateague Island NS,ASIS,NREPVAWIN,Non-Reportable Vehicles VA Sep-Apr,700,1
Assateague Island NS,ASIS,NREPVA,Non-Reportable Vehicles VA,"IIF(RM GTE 5 AND RM LTE 8,NREPVASUM,NREPVAWIN)",1
Assateague Island NS,ASIS,PPBUS,Persons Per Bus,45,1
Assateague Island NS,ASIS,PPVMD,Persons Per Vehicle MD District,2.9,1
Assateague Island NS,ASIS,PPVVA,Persons Per Vehicle VA District,3.2,1
Assateague Island NS,ASIS,PPSITETENT,Persons Per Tent Site,2.9,1
Assateague Island NS,ASIS,PPSITERV,Persons Per RV Site,2.9,1
Assateague Island NS,ASIS,PPSITEORV,Persons Per ORV Site,2.9,1
Assateague Island NS,ASIS,LOSDAY,Length of Stay Day Use,8,1
Assateague Island NS,ASIS,LOSON,Length of Stay Overnight,18,1
Assateague Island NS,ASIS,LOSBUS,Length of Stay Bus Visitors,6,1
Assateague Island NS,ASIS,LOSCBOAT,Length of Stay Concession Boat Vis,2,1
Assateague Island NS,ASIS,LOSNREC,Length of Stay Non-Recreation,1,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NREPNSUM,Non-Reportable Vehicles North May-Oct,120,1
Herbert Hoover NHS,HEHO,F30,Current estimate for winter use at the Birthplace Cottage,"IIF(RY GTE 2018,F25,F13)",0
Herbert Hoover NHS,HEHO,F35,Current [Birthplace+Library+VC],"IIF(RY GTE 2018,F8+F9+F30,F16)",0
Herbert Hoover NHS,HEHO,F40,Current Grounds Only Visitation,"IIF(RY GTE 2018,F35*F14,F15)",0
Herbert Hoover NHS,HEHO,F45,Post 2017 Recreation Visit Total,"IIF(RY GTE 2018,F40+F35+F17,F15+F16+F17)",0
Petroglyph NM,PETR,REC2018,Post 2018 Recreation Visits,F9+(F15*DUPLBN)+(F25*DUPLRC)+F24+F27+F30+F40+F50+F60+F70+F80+F90+F100+F110+F120+F130+F140+F150+F160+F170+F180+F190+F200+F210+F220+F230+F240+F250+F260+F270+F280+F290+F300+F310+F320+F330+F340+F55,0
Assateague Island NS,ASIS,PPVNREC,Persons Per Vehicle Non-Recreation,1,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NREPNWIN,Non-Reportable Vehicles North Nov-Apr,0,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NRECNSUM,Non-Recreation Vehicles North May-Oct,100,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NRECNWIN,Non-Recreation Vehicles North Nov-Apr,0,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NREPSSUM,Non-Reportable Vehicles South May-Oct,2000,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NREPSWIN,Non-Reportable Vehicles South Nov-Apr,100,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NRECSSUM,Non-Recreation Vehicles South May-Oct,1500,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NRECSWIN,Non-Recreation Vehicles South Nov-Apr,100,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NREPWSUM,Non-Reportable Vehicles West May-Oct,100,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NREPWWIN,Non-Reportable Vehicles West Nov-Apr,0,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NRECWSUM,Non-Recreation Vehicles West May-Oct,100,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NRECWWIN,Non-Recreation Vehicles West Nov-Apr,0,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,PPVSUM,Persons Per Vehicle Jun-Aug,2.7,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,PPVWIN,Persons Per Vehicle Sep-May,2.4,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,DUPLADJ,Duplicate Reporting Adjustment,0.89,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,LOSDAY,Length of Stay Day Use,1,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,LOSON,Length of Stay Overnights,20.5,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,LOSNREC,Length of Stay Non-Rec,0.25,1
Bandelier NM,BAND,LOSDAY,Length of Stay Day Use,2.75,1
Bandelier NM,BAND,LOSON,Length of Stay Overnights,22.75,1
Bandelier NM,BAND,LOSNREC,Length of Stay Non-Recreation,0.25,0
Flight 93 NMEM,FLNI,F10,Take higher of traffic est or VC,"IIF(F6 GTE F50,F6,F50)",1
Flight 93 NMEM,FLNI,PPMC,Persons per motorcycle,1.3,0
Flight 93 NMEM,FLNI,LOS,Length of stay,"IIF(RY GTE 2018,1.75,1)",1
Flight 93 NMEM,FLNI,PPV1,First Persons per vehicle (a guess),2.5,0
Jewel Cave NM,JECA,F2A,Visitors at Informal Visitor Contact Stations,NULL,0
Minidoka NHS,MIIN,F10,Number of School Tours,NULL,0
Minidoka NHS,MIIN,F11,School Tour Attendance,NULL,0
Minidoka NHS,MIIN,F12,Number of Education Programs (off site),NULL,0
Minidoka NHS,MIIN,F13,Education Program Attendance,NULL,0
Minidoka NHS,MIIN,LOSSUM,Length of Stay June to Sept,1.5,1
Minidoka NHS,MIIN,LOSWIN,Length of Stay Oct to May,0.75,1
Minidoka NHS,MIIN,LOSBI,Length of Stay Bainbridge Island (JAEM),2,1
Minidoka NHS,MIIN,MULTGR,Grounds Only multiplier for VC,1.07,1
Big Thicket NPRES,BITH,MULTCANOE,Canoe Expansion Multiplier,1.1,1
Big Thicket NPRES,BITH,NREPCON,Non-Reportable Vehicles Confluence,4,1
Big Thicket NPRES,BITH,F48B,Adjusted Traffic Count at VC,"IIF(F48A LT 2*NREPVC,F48A-(F48A/2),F48A-NREPVC)",1
Big Thicket NPRES,BITH,F61A,Adjusted Traffic Count at Big Sandy,"IIF(F61 LT 2*NREPBST,F61-(F61/2),F61-NREPBST)",1
Big Thicket NPRES,BITH,F62B,Adjusted Traffic Count Beech Woods Trail,"IIF(F62A LT 2*NREPBWT,F62A-(F62A/2),F62A-NREPBWT)",1
Big Thicket NPRES,BITH,F63A,Adjusted Traffic Count at Turkey Cr North,"IIF(F63 LT 2*NREPTCTN,F63-(F63/2),F63-NREPTCTN)",1
Big Thicket NPRES,BITH,F64B,Adjusted Traffic Count at Pitcher Plant Trail,"IIF(F64A LT 2*NREPPPT,F64A-(F64A/2),F64A-NREPPPT)",1
Big Thicket NPRES,BITH,F65C,Adjusted Traffic Count Turkey/Gore North,"IIF(F65A LT 2*NREPGSRN,F65A-(F65A/2),F65A-NREPGSRN)",1
Big Thicket NPRES,BITH,F66C,Adjusted Traffic Count Turkey/Gore South,"IIF(F66A LT 2*NREPGSRS,F66A-(F66A/2),F66A-NREPGSRS)",1
Assateague Island NS,ASIS,F100,Visits to Visitor Contact Station (MD District),NULL,0
"John D. Rockefeller, Jr. MEM PKWY",JODR,PPV,Persons Per Vehicle,"IIF(RM GTE 6 AND RM LTE 8,PPVSUM,PPVWIN)",1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NREPN,Non-Reportable Vehicles North,"IIF(RM GTE 5 AND RM LTE 10,NREPNSUM,NREPNWIN)",1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NRECN,Non-Recreation Vehicles North,"IIF(RM GTE 5 AND RM LTE 10,NRECNSUM,NRECNWIN)",1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NREPS,Non-Reportable Vehicles South,"IIF(RM GTE 5 AND RM LTE 10,NREPSSUM,NREPSWIN)",1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NRECS,Non-Recreation Vehicles South,"IIF(RM GTE 5 AND RM LTE 10,NRECSSUM,NRECSWIN)",1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NREPW,Non-Reportable Vehicles West,"IIF(RM GTE 5 AND RM LTE 10,NREPWSUM,NREPWWIN)",1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NRECW,Non-Recreation Vehicles West,"IIF(RM GTE 5 AND RM LTE 10,NRECWSUM,NRECWWIN)",1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NRECSUM,Non-Recreation Visits May-Oct,NRECNSUM+NRECSSUM+NRECWSUM,1
"John D. Rockefeller, Jr. MEM PKWY",JODR,NRECWIN,Non-Recreation Visits Nov-Apr,NRECNWIN+NRECSWIN+NRECWWIN,1
Klondike Gold Rush NHP Seattle,KLSE,LOS,Length of Stay,"IIF(RY GTE 2006,1.75,0.75)",1
Manhattan Project NHP,MAPR,F105A,Oak Ridge Number of Public Programs,NULL,0
Manhattan Project NHP,MAPR,F105,Oak Ridge Public Program Attendance,NULL,0
Manhattan Project NHP,MAPR,F101A,Oak Ridge Number of Park Video Showings,NULL,0
Manhattan Project NHP,MAPR,F101,Oak Ridge Park Video Attendance,NULL,1
Manhattan Project NHP,MAPR,F102A,Oak Ridge Number of Education Programs,NULL,0
Manhattan Project NHP,MAPR,F102,Oak Ridge Education Program Attendance,NULL,0
Manhattan Project NHP,MAPR,F103A,Oak Ridge Number of Community Outreach Programs,NULL,0
Manhattan Project NHP,MAPR,F103,Oak Ridge Community Outreach Program Attendance,NULL,0
Manhattan Project NHP,MAPR,F104A,Oak Ridge Number of Demonstrations,NULL,0
Manhattan Project NHP,MAPR,F104,Oak Ridge Demonstration Attendance,NULL,0
Manhattan Project NHP,MAPR,F201A,Los Alamos Number of Public Programs,NULL,0
Manhattan Project NHP,MAPR,F201,Los Alamos Public Program Attendance,NULL,0
Manhattan Project NHP,MAPR,F202A,Los Alamos Number of Reservation Tours,NULL,0
Manhattan Project NHP,MAPR,F202,Los Alamos Reservation Tour Attendance,NULL,1
Manhattan Project NHP,MAPR,F203A,Los Alamos Number of Demonstrations,NULL,0
Manhattan Project NHP,MAPR,F203,Los Alamos Demonstration Attendance,NULL,0
Manhattan Project NHP,MAPR,F204A,Los Alamos Number of Special Events,NULL,0
Manhattan Project NHP,MAPR,F204,Los Alamos Special Event Attendance,NULL,0
Manhattan Project NHP,MAPR,LOSLAPP,Los Alamos LOS Public Programs,1,0
Manhattan Project NHP,MAPR,LOSLADEMO,Los Alamos LOS Demonstrations,1,0
Manhattan Project NHP,MAPR,LOSLASEVNT,Los Alamos LOS Special Events,1,0
Manhattan Project NHP,MAPR,LOSLAED,Los Alamos LOS Education Programs,1,0
Manhattan Project NHP,MAPR,LOSORPP,Oak Ridge LOS Public Programs,1,0
Manhattan Project NHP,MAPR,LOSORVID,Oak Ridge LOS Park Video,0.5,1
Manhattan Project NHP,MAPR,LOSORED,Oak Ridge LOS Education Programs,1,0
Manhattan Project NHP,MAPR,LOSORDEMO,Oak Ridge LOS Demonstrations,1,0
Manhattan Project NHP,MAPR,LOSHAPP,Hanford LOS Public Programs,1,0
Manhattan Project NHP,MAPR,LOSHADEMO,Hanford LOS Demonstrations,1,0
